ano_mes,mes_desc,faixa_etaria,sexo_desc,cor_raca_desc,escolaridade_desc,total_pessoas,qtd_trabalhou,qtd_trabalho_remoto,qtd_bolsa_familia,qtd_auxilio_emergencial,qtd_sintomaticos,pct_trabalhou,pct_trabalho_remoto,pct_bolsa_familia,pct_auxilio_emergencial,pct_sintomaticos
202009,Setembro/2020,40-49,Feminino,Ignorado,Superior completo,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,40-49,Feminino,Amarela,Superior incompleto,4,3,3,1,0,0,75.0,100.0,25.0,0.0,0.0
202009,Setembro/2020,40-49,Feminino,Indígena,Pós-graduação,2,1,1,0,0,1,50.0,100.0,0.0,0.0,50.0
202009,Setembro/2020,40-49,Feminino,Ignorado,Pós-graduação,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,40-49,Masculino,Parda,Superior completo,1053,875,933,20,92,25,83.1,106.63,1.9,8.74,2.37
202009,Setembro/2020,40-49,Masculino,Amarela,Fundamental completo,9,7,8,0,1,0,77.78,114.29,0.0,11.11,0.0
202009,Setembro/2020,40-49,Masculino,Parda,Fundamental completo,1207,877,895,18,52,30,72.66,102.05,1.49,4.31,2.49
202009,Setembro/2020,40-49,Masculino,Preta,Superior completo,243,202,210,5,22,4,83.13,103.96,2.06,9.05,1.65
202009,Setembro/2020,40-49,Masculino,Indígena,Sem instrução,5,4,4,0,0,0,80.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,40-49,Masculino,Preta,Sem instrução,123,69,66,5,6,4,56.1,95.65,4.07,4.88,3.25
202009,Setembro/2020,40-49,Masculino,Preta,Médio completo,769,599,618,11,62,19,77.89,103.17,1.43,8.06,2.47
202009,Setembro/2020,40-49,Masculino,Branca,Superior incompleto,487,400,420,7,55,7,82.14,105.0,1.44,11.29,1.44
202009,Setembro/2020,40-49,Masculino,Amarela,Médio completo,56,45,45,1,6,1,80.36,100.0,1.79,10.71,1.79
202009,Setembro/2020,40-49,Masculino,Branca,Sem instrução,230,107,99,9,13,3,46.52,92.52,3.91,5.65,1.3
202009,Setembro/2020,40-49,Masculino,Preta,Fundamental completo,216,154,154,10,10,2,71.3,100.0,4.63,4.63,0.93
202009,Setembro/2020,40-49,Masculino,Parda,Pós-graduação,323,287,298,7,24,6,88.85,103.83,2.17,7.43,1.86
202009,Setembro/2020,40-49,Masculino,Amarela,Superior completo,26,21,22,0,2,0,80.77,104.76,0.0,7.69,0.0
202009,Setembro/2020,40-49,Masculino,Amarela,Médio incompleto,12,5,5,0,0,0,41.67,100.0,0.0,0.0,0.0
202009,Setembro/2020,40-49,Masculino,Indígena,Fundamental incompleto,29,23,20,1,4,0,79.31,86.96,3.45,13.79,0.0
202009,Setembro/2020,40-49,Masculino,Preta,Médio incompleto,179,135,138,4,9,3,75.42,102.22,2.23,5.03,1.68
202009,Setembro/2020,40-49,Masculino,Indígena,Médio completo,24,19,20,1,2,0,79.17,105.26,4.17,8.33,0.0
202009,Setembro/2020,40-49,Masculino,Parda,Fundamental incompleto,4798,3347,3303,111,283,112,69.76,98.69,2.31,5.9,2.33
202009,Setembro/2020,40-49,Masculino,Preta,Superior incompleto,82,64,64,2,8,1,78.05,100.0,2.44,9.76,1.22
202009,Setembro/2020,40-49,Masculino,Indígena,Médio incompleto,7,6,6,0,1,0,85.71,100.0,0.0,14.29,0.0
202009,Setembro/2020,40-49,Masculino,Parda,Superior incompleto,415,327,343,11,44,12,78.8,104.89,2.65,10.6,2.89
202009,Setembro/2020,40-49,Masculino,Branca,Médio incompleto,612,469,482,8,44,10,76.63,102.77,1.31,7.19,1.63
202009,Setembro/2020,40-49,Masculino,Preta,Pós-graduação,75,64,69,2,8,2,85.33,107.81,2.67,10.67,2.67
202009,Setembro/2020,40-49,Masculino,Amarela,Sem instrução,6,4,3,1,0,1,66.67,75.0,16.67,0.0,16.67
202009,Setembro/2020,40-49,Masculino,Parda,Sem instrução,647,342,305,12,30,16,52.86,89.18,1.85,4.64,2.47
202009,Setembro/2020,40-49,Masculino,Amarela,Pós-graduação,15,13,13,0,0,0,86.67,100.0,0.0,0.0,0.0
202009,Setembro/2020,40-49,Masculino,Parda,Médio incompleto,864,640,655,18,63,16,74.07,102.34,2.08,7.29,1.85
202009,Setembro/2020,40-49,Masculino,Branca,Médio completo,2992,2416,2518,53,193,69,80.75,104.22,1.77,6.45,2.31
202009,Setembro/2020,40-49,Masculino,Parda,Médio completo,3530,2683,2820,52,220,79,76.01,105.11,1.47,6.23,2.24
202009,Setembro/2020,40-49,Masculino,Amarela,Superior incompleto,10,8,8,0,0,0,80.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,40-49,Masculino,Branca,Fundamental completo,891,702,719,14,44,15,78.79,102.42,1.57,4.94,1.68
202009,Setembro/2020,40-49,Masculino,Ignorado,Fundamental incompleto,3,2,2,1,0,0,66.67,100.0,33.33,0.0,0.0
202009,Setembro/2020,40-49,Masculino,Indígena,Fundamental completo,12,10,10,0,0,0,83.33,100.0,0.0,0.0,0.0
202009,Setembro/2020,40-49,Masculino,Branca,Pós-graduação,637,572,591,12,66,13,89.8,103.32,1.88,10.36,2.04
202009,Setembro/2020,40-49,Masculino,Amarela,Fundamental incompleto,33,17,17,1,2,0,51.52,100.0,3.03,6.06,0.0
202009,Setembro/2020,40-49,Masculino,Preta,Fundamental incompleto,876,619,634,27,56,17,70.66,102.42,3.08,6.39,1.94
202009,Setembro/2020,40-49,Masculino,Branca,Fundamental incompleto,2655,2044,2024,42,149,53,76.99,99.02,1.58,5.61,2.0
202009,Setembro/2020,40-49,Masculino,Branca,Superior completo,1631,1419,1468,23,128,26,87.0,103.45,1.41,7.85,1.59
202009,Setembro/2020,40-49,Masculino,Indígena,Pós-graduação,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,40-49,Masculino,Indígena,Superior completo,8,7,7,0,2,2,87.5,100.0,0.0,25.0,25.0
202009,Setembro/2020,40-49,Masculino,Ignorado,Sem instrução,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,40-49,Masculino,Indígena,Superior incompleto,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,40-49,Masculino,Ignorado,Pós-graduação,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Feminino,Preta,Fundamental completo,257,84,91,7,12,3,32.68,108.33,2.72,4.67,1.17
202009,Setembro/2020,50-59,Feminino,Branca,Pós-graduação,795,535,573,32,64,29,67.3,107.1,4.03,8.05,3.65
202009,Setembro/2020,50-59,Feminino,Parda,Fundamental completo,1191,382,394,46,73,28,32.07,103.14,3.86,6.13,2.35
202009,Setembro/2020,50-59,Feminino,Indígena,Superior completo,9,6,6,0,1,1,66.67,100.0,0.0,11.11,11.11
202009,Setembro/2020,50-59,Feminino,Branca,Superior completo,2130,1229,1351,101,172,53,57.7,109.93,4.74,8.08,2.49
202009,Setembro/2020,50-59,Feminino,Ignorado,Sem instrução,2,1,1,0,0,0,50.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Feminino,Parda,Sem instrução,914,157,114,40,50,32,17.18,72.61,4.38,5.47,3.5
202009,Setembro/2020,50-59,Feminino,Preta,Superior incompleto,50,27,31,2,9,0,54.0,114.81,4.0,18.0,0.0
202009,Setembro/2020,50-59,Feminino,Amarela,Pós-graduação,10,8,9,0,0,0,80.0,112.5,0.0,0.0,0.0
202009,Setembro/2020,50-59,Feminino,Branca,Superior incompleto,353,182,194,19,29,17,51.56,106.59,5.38,8.22,4.82
202009,Setembro/2020,50-59,Feminino,Indígena,Fundamental incompleto,27,6,4,2,2,2,22.22,66.67,7.41,7.41,7.41
202009,Setembro/2020,50-59,Feminino,Amarela,Superior completo,40,25,24,1,2,1,62.5,96.0,2.5,5.0,2.5
202009,Setembro/2020,50-59,Feminino,Indígena,Médio incompleto,7,2,3,1,3,0,28.57,150.0,14.29,42.86,0.0
202009,Setembro/2020,50-59,Feminino,Parda,Médio completo,2805,1162,1300,116,193,94,41.43,111.88,4.14,6.88,3.35
202009,Setembro/2020,50-59,Feminino,Ignorado,Médio completo,3,1,1,0,1,0,33.33,100.0,0.0,33.33,0.0
202009,Setembro/2020,50-59,Feminino,Preta,Superior completo,225,115,140,13,19,5,51.11,121.74,5.78,8.44,2.22
202009,Setembro/2020,50-59,Feminino,Branca,Sem instrução,335,59,42,16,21,6,17.61,71.19,4.78,6.27,1.79
202009,Setembro/2020,50-59,Feminino,Preta,Pós-graduação,70,47,54,4,8,2,67.14,114.89,5.71,11.43,2.86
202009,Setembro/2020,50-59,Feminino,Amarela,Sem instrução,4,0,0,0,1,0,0.0,0.0,0.0,25.0,0.0
202009,Setembro/2020,50-59,Feminino,Branca,Médio incompleto,575,213,217,19,44,21,37.04,101.88,3.3,7.65,3.65
202009,Setembro/2020,50-59,Feminino,Preta,Sem instrução,129,23,17,7,11,3,17.83,73.91,5.43,8.53,2.33
202009,Setembro/2020,50-59,Feminino,Amarela,Superior incompleto,7,4,3,1,1,0,57.14,75.0,14.29,14.29,0.0
202009,Setembro/2020,50-59,Feminino,Preta,Médio completo,606,247,287,26,47,17,40.76,116.19,4.29,7.76,2.81
202009,Setembro/2020,50-59,Feminino,Parda,Fundamental incompleto,5059,1441,1299,194,311,161,28.48,90.15,3.83,6.15,3.18
202009,Setembro/2020,50-59,Feminino,Parda,Pós-graduação,442,266,310,14,36,20,60.18,116.54,3.17,8.14,4.52
202009,Setembro/2020,50-59,Feminino,Amarela,Médio incompleto,11,6,6,1,1,0,54.55,100.0,9.09,9.09,0.0
202009,Setembro/2020,50-59,Feminino,Indígena,Superior incompleto,2,1,1,0,0,0,50.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Feminino,Branca,Fundamental completo,1337,505,499,43,109,30,37.77,98.81,3.22,8.15,2.24
202009,Setembro/2020,50-59,Feminino,Amarela,Fundamental completo,10,4,4,1,1,0,40.0,100.0,10.0,10.0,0.0
202009,Setembro/2020,50-59,Feminino,Parda,Superior incompleto,208,97,109,13,19,11,46.63,112.37,6.25,9.13,5.29
202009,Setembro/2020,50-59,Feminino,Branca,Médio completo,3165,1401,1503,121,213,92,44.27,107.28,3.82,6.73,2.91
202009,Setembro/2020,50-59,Feminino,Amarela,Fundamental incompleto,24,10,8,2,1,0,41.67,80.0,8.33,4.17,0.0
202009,Setembro/2020,50-59,Feminino,Parda,Superior completo,1148,637,751,37,105,43,55.49,117.9,3.22,9.15,3.75
202009,Setembro/2020,50-59,Feminino,Indígena,Médio completo,18,10,12,1,1,1,55.56,120.0,5.56,5.56,5.56
202009,Setembro/2020,50-59,Feminino,Indígena,Sem instrução,12,0,1,1,0,4,0.0,0.0,8.33,0.0,33.33
202009,Setembro/2020,50-59,Feminino,Parda,Médio incompleto,714,223,227,36,59,22,31.23,101.79,5.04,8.26,3.08
202009,Setembro/2020,50-59,Feminino,Branca,Fundamental incompleto,3637,1299,1107,136,240,99,35.72,85.22,3.74,6.6,2.72
202009,Setembro/2020,50-59,Feminino,Amarela,Médio completo,29,11,13,2,2,2,37.93,118.18,6.9,6.9,6.9
202009,Setembro/2020,50-59,Feminino,Preta,Fundamental incompleto,899,273,267,46,55,31,30.37,97.8,5.12,6.12,3.45
202009,Setembro/2020,50-59,Feminino,Indígena,Fundamental completo,17,4,5,0,0,0,23.53,125.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Feminino,Preta,Médio incompleto,126,41,46,8,9,2,32.54,112.2,6.35,7.14,1.59
202009,Setembro/2020,50-59,Feminino,Indígena,Pós-graduação,6,3,3,0,0,0,50.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Feminino,Ignorado,Superior completo,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Feminino,Ignorado,Fundamental incompleto,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Feminino,Ignorado,Superior incompleto,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Masculino,Parda,Superior completo,641,454,502,11,45,18,70.83,110.57,1.72,7.02,2.81
202009,Setembro/2020,50-59,Masculino,Indígena,Fundamental incompleto,37,21,20,2,1,0,56.76,95.24,5.41,2.7,0.0
202009,Setembro/2020,50-59,Masculino,Indígena,Médio completo,17,12,13,0,1,0,70.59,108.33,0.0,5.88,0.0
202009,Setembro/2020,50-59,Masculino,Parda,Fundamental completo,1082,691,734,16,87,25,63.86,106.22,1.48,8.04,2.31
202009,Setembro/2020,50-59,Masculino,Parda,Fundamental incompleto,4833,2986,2925,116,237,123,61.78,97.96,2.4,4.9,2.55
202009,Setembro/2020,50-59,Masculino,Preta,Superior incompleto,44,27,28,3,3,4,61.36,103.7,6.82,6.82,9.09
202009,Setembro/2020,50-59,Masculino,Parda,Sem instrução,990,484,440,31,64,24,48.89,90.91,3.13,6.46,2.42
202009,Setembro/2020,50-59,Masculino,Branca,Superior completo,1346,1035,1082,24,105,25,76.89,104.54,1.78,7.8,1.86
202009,Setembro/2020,50-59,Masculino,Ignorado,Fundamental completo,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Masculino,Parda,Médio incompleto,644,402,423,10,50,9,62.42,105.22,1.55,7.76,1.4
202009,Setembro/2020,50-59,Masculino,Amarela,Pós-graduação,6,5,5,0,0,0,83.33,100.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Masculino,Parda,Superior incompleto,178,122,134,3,13,4,68.54,109.84,1.69,7.3,2.25
202009,Setembro/2020,50-59,Masculino,Preta,Médio completo,486,305,330,10,43,10,62.76,108.2,2.06,8.85,2.06
202009,Setembro/2020,50-59,Masculino,Branca,Fundamental completo,1125,772,799,15,78,21,68.62,103.5,1.33,6.93,1.87
202009,Setembro/2020,50-59,Masculino,Ignorado,Superior completo,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Masculino,Amarela,Médio completo,22,17,19,2,2,0,77.27,111.76,9.09,9.09,0.0
202009,Setembro/2020,50-59,Masculino,Indígena,Médio incompleto,4,4,4,0,0,0,100.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Masculino,Branca,Sem instrução,336,149,129,7,19,15,44.35,86.58,2.08,5.65,4.46
202009,Setembro/2020,50-59,Masculino,Ignorado,Sem instrução,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Masculino,Branca,Fundamental incompleto,3328,2280,2268,63,202,73,68.51,99.47,1.89,6.07,2.19
202009,Setembro/2020,50-59,Masculino,Preta,Pós-graduação,28,23,23,0,5,3,82.14,100.0,0.0,17.86,10.71
202009,Setembro/2020,50-59,Masculino,Amarela,Fundamental incompleto,28,15,16,0,0,0,53.57,106.67,0.0,0.0,0.0
202009,Setembro/2020,50-59,Masculino,Amarela,Fundamental completo,6,4,4,0,0,0,66.67,100.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Masculino,Branca,Médio completo,2539,1727,1829,44,206,55,68.02,105.91,1.73,8.11,2.17
202009,Setembro/2020,50-59,Masculino,Branca,Pós-graduação,484,390,405,13,33,14,80.58,103.85,2.69,6.82,2.89
202009,Setembro/2020,50-59,Masculino,Branca,Superior incompleto,381,280,296,12,33,16,73.49,105.71,3.15,8.66,4.2
202009,Setembro/2020,50-59,Masculino,Preta,Sem instrução,183,92,81,8,9,5,50.27,88.04,4.37,4.92,2.73
202009,Setembro/2020,50-59,Masculino,Preta,Médio incompleto,143,91,99,6,12,4,63.64,108.79,4.2,8.39,2.8
202009,Setembro/2020,50-59,Masculino,Amarela,Sem instrução,6,4,3,1,0,0,66.67,75.0,16.67,0.0,0.0
202009,Setembro/2020,50-59,Masculino,Amarela,Superior completo,32,25,26,0,4,0,78.13,104.0,0.0,12.5,0.0
202009,Setembro/2020,50-59,Masculino,Preta,Fundamental incompleto,937,580,584,30,61,25,61.9,100.69,3.2,6.51,2.67
202009,Setembro/2020,50-59,Masculino,Preta,Fundamental completo,228,149,149,8,18,6,65.35,100.0,3.51,7.89,2.63
202009,Setembro/2020,50-59,Masculino,Parda,Pós-graduação,205,172,181,3,22,6,83.9,105.23,1.46,10.73,2.93
202009,Setembro/2020,50-59,Masculino,Indígena,Sem instrução,10,6,6,0,3,1,60.0,100.0,0.0,30.0,10.0
202009,Setembro/2020,50-59,Masculino,Indígena,Pós-graduação,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Masculino,Branca,Médio incompleto,572,395,415,14,38,16,69.06,105.06,2.45,6.64,2.8
202009,Setembro/2020,50-59,Masculino,Indígena,Superior completo,4,3,3,0,0,0,75.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Masculino,Ignorado,Fundamental incompleto,2,0,0,0,1,0,0.0,0.0,0.0,50.0,0.0
202009,Setembro/2020,50-59,Masculino,Indígena,Fundamental completo,8,4,4,0,0,0,50.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Masculino,Parda,Médio completo,2264,1475,1589,46,167,50,65.15,107.73,2.03,7.38,2.21
202009,Setembro/2020,50-59,Masculino,Preta,Superior completo,125,82,91,3,12,2,65.6,110.98,2.4,9.6,1.6
202009,Setembro/2020,50-59,Masculino,Indígena,Superior incompleto,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Masculino,Amarela,Médio incompleto,5,2,2,0,0,0,40.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,50-59,Masculino,Ignorado,Médio incompleto,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,60-69,Feminino,Branca,Superior completo,1486,379,421,42,101,29,25.5,111.08,2.83,6.8,1.95
202009,Setembro/2020,60-69,Feminino,Preta,Fundamental incompleto,666,87,87,32,55,22,13.06,100.0,4.8,8.26,3.3
202009,Setembro/2020,60-69,Feminino,Branca,Fundamental completo,1118,162,163,25,85,19,14.49,100.62,2.24,7.6,1.7
202009,Setembro/2020,60-69,Feminino,Indígena,Sem instrução,15,2,1,0,1,0,13.33,50.0,0.0,6.67,0.0
202009,Setembro/2020,60-69,Feminino,Parda,Sem instrução,1263,101,62,39,69,28,8.0,61.39,3.09,5.46,2.22
202009,Setembro/2020,60-69,Feminino,Branca,Pós-graduação,413,153,172,18,38,13,37.05,112.42,4.36,9.2,3.15
202009,Setembro/2020,60-69,Feminino,Preta,Superior completo,111,22,28,5,11,7,19.82,127.27,4.5,9.91,6.31
202009,Setembro/2020,60-69,Feminino,Indígena,Médio incompleto,4,0,0,0,1,0,0.0,0.0,0.0,25.0,0.0
202009,Setembro/2020,60-69,Feminino,Preta,Fundamental completo,182,17,23,3,13,4,9.34,135.29,1.65,7.14,2.2
202009,Setembro/2020,60-69,Feminino,Parda,Pós-graduação,160,50,63,4,19,2,31.25,126.0,2.5,11.88,1.25
202009,Setembro/2020,60-69,Feminino,Amarela,Médio incompleto,4,0,0,0,1,0,0.0,0.0,0.0,25.0,0.0
202009,Setembro/2020,60-69,Feminino,Parda,Fundamental completo,938,98,114,29,68,23,10.45,116.33,3.09,7.25,2.45
202009,Setembro/2020,60-69,Feminino,Preta,Superior incompleto,23,5,9,0,1,0,21.74,180.0,0.0,4.35,0.0
202009,Setembro/2020,60-69,Feminino,Indígena,Fundamental completo,8,1,1,0,1,0,12.5,100.0,0.0,12.5,0.0
202009,Setembro/2020,60-69,Feminino,Parda,Fundamental incompleto,3921,436,362,153,270,121,11.12,83.03,3.9,6.89,3.09
202009,Setembro/2020,60-69,Feminino,Branca,Fundamental incompleto,3591,532,448,102,222,97,14.81,84.21,2.84,6.18,2.7
202009,Setembro/2020,60-69,Feminino,Branca,Médio completo,2033,352,389,68,133,54,17.31,110.51,3.34,6.54,2.66
202009,Setembro/2020,60-69,Feminino,Preta,Médio completo,318,54,71,15,30,7,16.98,131.48,4.72,9.43,2.2
202009,Setembro/2020,60-69,Feminino,Amarela,Fundamental completo,20,3,3,2,2,1,15.0,100.0,10.0,10.0,5.0
202009,Setembro/2020,60-69,Feminino,Parda,Médio completo,1445,240,293,65,120,43,16.61,122.08,4.5,8.3,2.98
202009,Setembro/2020,60-69,Feminino,Ignorado,Médio completo,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,60-69,Feminino,Indígena,Médio completo,13,1,3,1,3,0,7.69,300.0,7.69,23.08,0.0
202009,Setembro/2020,60-69,Feminino,Amarela,Médio completo,26,10,9,0,2,1,38.46,90.0,0.0,7.69,3.85
202009,Setembro/2020,60-69,Feminino,Parda,Superior incompleto,82,14,15,4,10,2,17.07,107.14,4.88,12.2,2.44
202009,Setembro/2020,60-69,Feminino,Parda,Médio incompleto,381,60,71,15,25,10,15.75,118.33,3.94,6.56,2.62
202009,Setembro/2020,60-69,Feminino,Branca,Médio incompleto,358,52,57,15,26,11,14.53,109.62,4.19,7.26,3.07
202009,Setembro/2020,60-69,Feminino,Parda,Superior completo,590,141,178,19,54,14,23.9,126.24,3.22,9.15,2.37
202009,Setembro/2020,60-69,Feminino,Preta,Pós-graduação,34,12,15,2,4,3,35.29,125.0,5.88,11.76,8.82
202009,Setembro/2020,60-69,Feminino,Indígena,Superior completo,4,1,1,1,0,0,25.0,100.0,25.0,0.0,0.0
202009,Setembro/2020,60-69,Feminino,Indígena,Pós-graduação,2,1,1,0,1,0,50.0,100.0,0.0,50.0,0.0
202009,Setembro/2020,60-69,Feminino,Preta,Médio incompleto,62,8,11,2,7,0,12.9,137.5,3.23,11.29,0.0
202009,Setembro/2020,60-69,Feminino,Preta,Sem instrução,255,19,17,8,18,7,7.45,89.47,3.14,7.06,2.75
202009,Setembro/2020,60-69,Feminino,Branca,Sem instrução,508,35,15,15,29,16,6.89,42.86,2.95,5.71,3.15
202009,Setembro/2020,60-69,Feminino,Amarela,Fundamental incompleto,36,5,5,2,3,1,13.89,100.0,5.56,8.33,2.78
202009,Setembro/2020,60-69,Feminino,Indígena,Fundamental incompleto,28,1,2,0,3,4,3.57,200.0,0.0,10.71,14.29
202009,Setembro/2020,60-69,Feminino,Amarela,Sem instrução,8,1,0,0,0,0,12.5,0.0,0.0,0.0,0.0
202009,Setembro/2020,60-69,Feminino,Branca,Superior incompleto,257,68,71,10,29,10,26.46,104.41,3.89,11.28,3.89
202009,Setembro/2020,60-69,Feminino,Amarela,Superior completo,31,3,3,1,0,0,9.68,100.0,3.23,0.0,0.0
202009,Setembro/2020,60-69,Feminino,Ignorado,Fundamental completo,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,60-69,Feminino,Amarela,Pós-graduação,5,1,1,0,0,0,20.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,60-69,Feminino,Amarela,Superior incompleto,4,0,0,0,1,0,0.0,0.0,0.0,25.0,0.0
202009,Setembro/2020,60-69,Feminino,Ignorado,Fundamental incompleto,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,60-69,Feminino,Indígena,Superior incompleto,3,1,1,0,1,0,33.33,100.0,0.0,33.33,0.0
202009,Setembro/2020,60-69,Masculino,Parda,Sem instrução,1140,348,256,26,69,35,30.53,73.56,2.28,6.05,3.07
202009,Setembro/2020,60-69,Masculino,Parda,Superior incompleto,103,41,49,0,14,1,39.81,119.51,0.0,13.59,0.97
202009,Setembro/2020,60-69,Masculino,Parda,Médio completo,1159,418,487,26,105,29,36.07,116.51,2.24,9.06,2.5
202009,Setembro/2020,60-69,Masculino,Branca,Médio completo,1628,589,656,40,110,40,36.18,111.38,2.46,6.76,2.46
202009,Setembro/2020,60-69,Masculino,Branca,Médio incompleto,316,119,128,10,26,4,37.66,107.56,3.16,8.23,1.27
202009,Setembro/2020,60-69,Masculino,Preta,Fundamental incompleto,652,208,207,21,47,23,31.9,99.52,3.22,7.21,3.53
202009,Setembro/2020,60-69,Masculino,Branca,Superior incompleto,266,114,132,3,21,8,42.86,115.79,1.13,7.89,3.01
202009,Setembro/2020,60-69,Masculino,Branca,Fundamental incompleto,3083,1132,1108,62,196,98,36.72,97.88,2.01,6.36,3.18
202009,Setembro/2020,60-69,Masculino,Parda,Médio incompleto,332,117,124,5,21,6,35.24,105.98,1.51,6.33,1.81
202009,Setembro/2020,60-69,Masculino,Indígena,Sem instrução,8,2,2,0,1,1,25.0,100.0,0.0,12.5,12.5
202009,Setembro/2020,60-69,Masculino,Ignorado,Médio completo,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,60-69,Masculino,Preta,Médio incompleto,56,17,17,0,6,2,30.36,100.0,0.0,10.71,3.57
202009,Setembro/2020,60-69,Masculino,Amarela,Fundamental incompleto,26,8,8,0,0,0,30.77,100.0,0.0,0.0,0.0
202009,Setembro/2020,60-69,Masculino,Indígena,Superior completo,2,1,1,0,0,0,50.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,60-69,Masculino,Amarela,Superior completo,28,8,8,0,1,0,28.57,100.0,0.0,3.57,0.0
202009,Setembro/2020,60-69,Masculino,Parda,Pós-graduação,94,44,50,3,7,2,46.81,113.64,3.19,7.45,2.13
202009,Setembro/2020,60-69,Masculino,Preta,Pós-graduação,14,6,7,2,0,0,42.86,116.67,14.29,0.0,0.0
202009,Setembro/2020,60-69,Masculino,Branca,Fundamental completo,938,335,363,15,61,20,35.71,108.36,1.6,6.5,2.13
202009,Setembro/2020,60-69,Masculino,Branca,Sem instrução,397,117,88,12,29,6,29.47,75.21,3.02,7.3,1.51
202009,Setembro/2020,60-69,Masculino,Indígena,Médio incompleto,2,0,0,0,1,0,0.0,0.0,0.0,50.0,0.0
202009,Setembro/2020,60-69,Masculino,Preta,Médio completo,232,69,83,6,19,8,29.74,120.29,2.59,8.19,3.45
202009,Setembro/2020,60-69,Masculino,Indígena,Médio completo,9,4,3,0,1,2,44.44,75.0,0.0,11.11,22.22
202009,Setembro/2020,60-69,Masculino,Preta,Sem instrução,258,76,60,3,16,9,29.46,78.95,1.16,6.2,3.49
202009,Setembro/2020,60-69,Masculino,Amarela,Fundamental completo,7,2,2,0,1,0,28.57,100.0,0.0,14.29,0.0
202009,Setembro/2020,60-69,Masculino,Indígena,Fundamental completo,5,2,2,0,0,0,40.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,60-69,Masculino,Branca,Pós-graduação,296,164,174,3,19,4,55.41,106.1,1.01,6.42,1.35
202009,Setembro/2020,60-69,Masculino,Branca,Superior completo,1109,543,578,19,63,21,48.96,106.45,1.71,5.68,1.89
202009,Setembro/2020,60-69,Masculino,Preta,Superior completo,94,37,41,1,7,1,39.36,110.81,1.06,7.45,1.06
202009,Setembro/2020,60-69,Masculino,Amarela,Sem instrução,3,1,1,0,1,0,33.33,100.0,0.0,33.33,0.0
202009,Setembro/2020,60-69,Masculino,Preta,Fundamental completo,166,61,66,2,19,4,36.75,108.2,1.2,11.45,2.41
202009,Setembro/2020,60-69,Masculino,Parda,Fundamental completo,753,264,269,15,58,15,35.06,101.89,1.99,7.7,1.99
202009,Setembro/2020,60-69,Masculino,Parda,Fundamental incompleto,3521,1239,1188,91,265,96,35.19,95.88,2.58,7.53,2.73
202009,Setembro/2020,60-69,Masculino,Indígena,Fundamental incompleto,26,8,7,0,3,0,30.77,87.5,0.0,11.54,0.0
202009,Setembro/2020,60-69,Masculino,Parda,Superior completo,362,162,193,6,36,10,44.75,119.14,1.66,9.94,2.76
202009,Setembro/2020,60-69,Masculino,Amarela,Médio completo,30,15,17,0,3,0,50.0,113.33,0.0,10.0,0.0
